Encounter.mediaAsset0,Encounter.mediaAsset1,Encounter.mediaAsset2,Encounter.mediaAsset3,Encounter.mediaAsset4,Encounter.mediaAsset5,Encounter.mediaAsset6,Encounter.mediaAsset7,Encounter.mediaAsset8,Encounter.mediaAsset9,Encounter.locationID,Encounter.verbatimLocality,Encounter.decimalLatitude,Encounter.decimalLongitude,Encounter.year,Encounter.month,Encounter.day,Encounter.hour,Encounter.minutes,Encounter.occurrenceRemarks,Encounter.photographer0.fullName,Encounter.photographer0.affiliation,Encounter.photographer0.emailAddress,Encounter.genus,Encounter.specificEpithet,Encounter.submitterID,Encounter.submitterX.affiliation,Encounter.submitterX.emailAddress,Encounter.state,Encounter.mediaAsset0.keywords,Encounter.Keywords0,Encounter.Keywords1,Encounter.mediaAsset1.keywords,Encounter.mediaAsset2.keywords,Encounter.mediaAsset3.keywords,Encounter.mediaAsset4.keywords,Encounter.mediaAsset5.keywords,Encounter.mediaAsset6.keywords,Encounter.mediaAsset7.keywords,Encounter.mediaAsset8.keywords,Encounter.mediaAsset9.keywords,Encounter.measurement0,Encounter.measurement1,Encounter.measurement2,Encounter.measurement3,Encounter.distinguishingScar,Encounter.livingStatus,Encounter.lifeStage,Encounter.depth,Encounter.behavior,Encounter.sex,Encounter.individualID,Encounter.identificationRemarks,Encounter.informOtherX.affiliation,Encounter.informOtherX.emailAddress,Encounter.informOtherX.fullName,Encounter.submitterOrganization,TissueSample.sampleID,Encounter.researcherComments
GOPR0001_-_00_00_29_750_-_119_ID7_box118.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GOPR0001_-_00_00_33_250_-_133_ID8_box132.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GOPR0001_-_00_02_22_00_-_568_ID11_box567.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GOPR0001_-_00_05_21_750_-_1287_ID21_box1288.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GOPR0001_-_00_05_27_00_-_1308_ID22_box1309.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GOPR0001_-_00_15_20_750_-_3683_ID43_box3688.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP020001_-_00_13_34_250_-_3257_ID6_box3256.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP030001_-_00_04_50_750_-_1163_ID10_box1162.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP030001_-_00_16_56_250_-_4065_ID66_box4077.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP040001_-_00_05_48_00_-_1392_ID21_box1391.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP040001_-_00_06_49_750_-_1639_ID23_box1640.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP040001_-_00_13_14_250_-_3177_ID39_box3189.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP040001_-_00_14_54_750_-_3579_ID51_box3597.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP050001_-_00_09_10_00_-_2200_ID18_box2199.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP060001_-_00_09_36_250_-_2305_ID13_box2304.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP060001_-_00_11_33_750_-_2775_ID17_box2774.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP060001_-_00_12_14_500_-_2938_ID19_box2937.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP060001_-_00_14_52_00_-_3568_ID25_box3567.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP070001_-_00_14_14_00_-_3416_ID11_box3415.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
GP040001_-_00_14_05_250_-_3381_ID18_box3381.jpg,,,,,,,,,,Little Cayman,West End Little Cayman FSA,19.64998,-80.12083,2013,2,2,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01839_-_00_00_00_250_-_1_ID0_box0.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01843_-_00_00_22_00_-_88_ID14_box125.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01843_-_00_00_22_250_-_89_ID13_box127.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01843_-_00_00_25_250_-_101_ID15_box150.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01843_-_00_00_38_500_-_154_ID23_box207.jpg,01843_-_00_00_36_00_-_144_ID20_box197.jpg,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01858_-_00_00_18_750_-_75_ID14_box111.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01858_-_00_00_22_00_-_88_ID10_box146.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01858_-_00_01_18_500_-_314_ID47_box398.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01859_-_00_00_25_250_-_101_ID29_box157.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01859_-_00_00_35_750_-_143_ID43_box210.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_00_00_250_-_1_ID0_box0.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_00_01_750_-_7_ID3_box11.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_00_04_500_-_18_ID10_box41.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_00_17_250_-_69_ID24_box164.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_00_23_500_-_94_ID29_box199.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_00_30_00_-_120_ID34_box251.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_00_35_750_-_143_ID41_box290.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_00_44_500_-_178_ID52_box357.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_00_52_00_-_208_ID59_box391.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_00_57_00_-_228_ID62_box422.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_01_11_500_-_286_ID75_box501.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_01_05_250_-_261_ID72_box461.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_01_19_500_-_318_ID79_box536.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_01_23_750_-_335_ID80_box560.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_01_27_750_-_351_ID86_box593.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_01_31_750_-_367_ID92_box635.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_01_33_750_-_375_ID96_box654.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_01_35_250_-_381_ID99_box666.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_01_35_500_-_382_ID92_box667.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_01_37_250_-_389_ID101_box677.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_01_53_500_-_454_ID116_box773.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_01_58_250_-_473_ID120_box806.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_02_05_250_-_501_ID129_box840.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_02_13_00_-_532_ID131_box894.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_02_10_750_-_523_ID132_box866.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_02_10_750_-_523_ID133_box868.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_02_17_00_-_548_ID142_box921.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_02_22_00_-_568_ID149_box950.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_02_23_500_-_574_ID150_box956.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_02_30_750_-_603_ID156_box991.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_02_32_750_-_611_ID162_box1003.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
01860_-_00_02_37_250_-_629_ID165_box1030.jpg,,,,,,,,,,Little Cayman,,,,2013,,,,,,,Grouper Moon,,Epinephelus,striatus,Bryant.Tran,,,unapproved,,,,,,,,,,,,,,,,,,alive,adult,,,,,,,,,,,
